"business_id","Score","date","type"
11613,"92","20120605","routine"
11633,"94","20140210","routine"
11633,"75","20130416","routine"
11633,"94","20130102","routine"
11633,"91","20120423","routine"
11633,"88","20111129","routine"
11687,"100","20140305","routine"
11687,"100","20130625","routine"
11687,"92","20120514","routine"
11835,"96","20140429","routine"
11835,"100","20131018","routine"
11835,"98","20130429","routine"
11835,"96","20120917","routine"
11835,"98","20110909","routine"
11860,"90","20140602","routine"
11860,"89","20130530","routine"
11860,"90","20121022","routine"
11860,"91","20120224","routine"
11965,"100","20120827","routine"
11967,"100","20120829","routine"
11974,"100","20140603","routine"
12029,"96","20131209","routine"
12029,"94","20130322","routine"
12029,"98","20120821","routine"
12029,"98","20120214","routine"
12051,"96","20140204","routine"
12051,"96","20130626","routine"
12051,"92","20121214","routine"
12051,"90","20120509","routine"
12051,"98","20111114","routine"
12083,"86","20140528","routine"
12083,"82","20131017","routine"
12083,"94","20120430","routine"
12168,"92","20140309","routine"
12168,"92","20121228","routine"
12168,"100","20120516","routine"
12168,"96","20120202","routine"
12199,"94","20140422","routine"
12199,"89","20130910","routine"
12199,"89","20130311","routine"
12199,"92","20120917","routine"
12199,"90","20120221","routine"
12199,"86","20111101","routine"
12285,"83","20140630","routine"
12285,"98","20130605","routine"
12285,"89","20120606","routine"
12285,"91","20111114","routine"
12344,"94","20140218","routine"
12344,"100","20130806","routine"
12344,"78","20121031","routine"
12344,"94","20120416","routine"
12344,"96","20111025","routine"
12489,"96","20130918","routine"
12489,"69","20120815","routine"
12489,"89","20120215","routine"
12768,"94","20140303","routine"
12768,"96","20130529","routine"
12768,"98","20120912","routine"
12768,"100","20120215","routine"
13041,"90","20140515","routine"
13041,"93","20130206","routine"
13041,"88","20120829","routine"
13041,"98","20111130","routine"
13062,"100","20140826","routine"
13062,"100","20140205","routine"
13062,"100","20130827","routine"
13062,"100","20130110","routine"
13062,"100","20120823","routine"
13062,"100","20120126","routine"
13062,"98","20110913","routine"
13218,"81","20131106","routine"
13218,"81","20121115","routine"
13218,"60","20111102","routine"
13226,"100","20140409","routine"
13226,"96","20130925","routine"
13226,"98","20121213","routine"
13226,"100","20120523","routine"
13226,"96","20111121","routine"
13274,"70","20140320","routine"
13274,"88","20130626","routine"
13274,"80","20120604","routine"
13274,"90","20111214","routine"
13313,"98","20130918","routine"
13374,"98","20140327","routine"
13374,"94","20131108","routine"
13374,"92","20130411","routine"
13374,"90","20120928","routine"
13374,"94","20120130","routine"
13374,"92","20110927","routine"
13376,"100","20130521","routine"
13376,"93","20121218","routine"
13376,"100","20120130","routine"
13376,"100","20111209","routine"
13426,"90","20140226","routine"
13426,"88","20130702","routine"
13426,"90","20120501","routine"
13426,"90","20110927","routine"
13427,"96","20140221","routine"
13427,"100","20130809","routine"
13427,"100","20130103","routine"
13427,"100","20120612","routine"
13427,"98","20111031","routine"
13428,"96","20140327","routine"
13428,"85","20130606","routine"
13428,"87","20120918","routine"
13428,"91","20111216","routine"
13526,"100","20140527","routine"
13526,"100","20130908","routine"
13526,"100","20130112","routine"
13526,"100","20121209","routine"
13526,"88","20121007","routine"
13526,"100","20120916","routine"
13526,"96","20120114","routine"
13526,"100","20111204","routine"
13526,"96","20110911","routine"
13527,"100","20140527","routine"
13527,"92","20131208","routine"
13527,"98","20131110","routine"
13527,"100","20130908","routine"
13527,"100","20130112","routine"
13527,"96","20121209","routine"
13527,"98","20121007","routine"
13527,"100","20120916","routine"
13527,"98","20120114","routine"
13527,"92","20111204","routine"
13527,"100","20111120","routine"
13527,"89","20110911","routine"
13528,"98","20131208","routine"
13528,"100","20131110","routine"
13528,"100","20130908","routine"
13528,"100","20130112","routine"
13528,"89","20121209","routine"
13528,"93","20121007","routine"
13528,"96","20120114","routine"
13528,"100","20111204","routine"
13528,"100","20111120","routine"
13528,"100","20110911","routine"
13529,"100","20120916","routine"
13529,"100","20120114","routine"
13529,"100","20111204","routine"
13529,"100","20111120","routine"
13529,"100","20110911","routine"
13530,"100","20131208","routine"
13530,"100","20131110","routine"
13530,"98","20130908","routine"
13530,"96","20130112","routine"
13530,"100","20121209","routine"
13530,"100","20121007","routine"
13530,"100","20120916","routine"
13530,"100","20120114","routine"
13530,"100","20111204","routine"
13530,"100","20111120","routine"
13530,"100","20110911","routine"
13564,"100","20140611","routine"
13564,"100","20120919","routine"
13564,"100","20120229","routine"
13623,"87","20130613","routine"
13623,"91","20120620","routine"
13623,"92","20110930","routine"
13671,"100","20140327","routine"
13671,"100","20130606","routine"
13671,"100","20120918","routine"
13671,"98","20111216","routine"
13753,"85","20140529","routine"
13753,"78","20131031","routine"
13753,"78","20130404","routine"
13753,"88","20111122","routine"
13814,"96","20140519","routine"
13814,"94","20131113","routine"
13814,"72","20130603","routine"
13814,"84","20121127","routine"
13814,"96","20120524","routine"
13814,"92","20110930","routine"
13831,"90","20140320","routine"
13831,"100","20130628","routine"
13831,"100","20120711","routine"
13831,"100","20120508","routine"
13831,"100","20111027","routine"
13837,"96","20140512","routine"
13837,"96","20130611","routine"
13837,"92","20120531","routine"
13837,"100","20111130","routine"
13838,"100","20140522","routine"
13838,"96","20140106","routine"
13838,"100","20130219","routine"
13838,"100","20120918","routine"
13838,"100","20120523","routine"
13838,"91","20120111","routine"
13890,"96","20140206","routine"
13890,"89","20121116","routine"
13890,"90","20120531","routine"
13890,"90","20120203","routine"
13965,"98","20140204","routine"
13965,"88","20130531","routine"
13965,"100","20120515","routine"
13965,"100","20111110","routine"
13999,"96","20140204","routine"
13999,"98","20130711","routine"
13999,"100","20120802","routine"
13999,"100","20120127","routine"
14005,"90","20140521","routine"
14005,"94","20131210","routine"
14005,"98","20130612","routine"
14005,"74","20121127","routine"
14005,"85","20120525","routine"
14005,"86","20111222","routine"
14027,"94","20140609","routine"
14027,"84","20131105","routine"
14027,"84","20130423","routine"
14027,"94","20121015","routine"
14027,"87","20120424","routine"
14027,"89","20111025","routine"
14049,"96","20130430","routine"
14049,"92","20120403","routine"
14049,"90","20110920","routine"
14071,"89","20140418","routine"
14071,"100","20130613","routine"
14071,"96","20121211","routine"
14071,"100","20120530","routine"
14071,"100","20111201","routine"
14075,"96","20140609","routine"
14075,"96","20130606","routine"
14075,"91","20120522","routine"
14285,"89","20140326","routine"
14285,"91","20130808","routine"
14285,"100","20121016","routine"
14285,"100","20120316","routine"
14303,"100","20140305","routine"
14303,"90","20120918","routine"
14303,"90","20120621","routine"
14429,"92","20140617","routine"
14429,"96","20130826","routine"
14429,"100","20121213","routine"
14429,"100","20120424","routine"
14429,"100","20111018","routine"
14525,"100","20130724","routine"
14525,"100","20120515","routine"
14526,"100","20130924","routine"
14526,"100","20120621","routine"
14568,"100","20140315","routine"
14568,"92","20130107","routine"
14568,"100","20120530","routine"
14575,"86","20140516","routine"
14575,"94","20131107","routine"
14575,"90","20130507","routine"
14575,"84","20121107","routine"
14575,"88","20120416","routine"
14575,"93","20110927","routine"
14577,"79","20140818","routine"
14577,"56","20130426","routine"
14577,"82","20120717","routine"
14577,"88","20111201","routine"
14688,"89","20140625","routine"
14688,"90","20131212","routine"
14688,"98","20121107","routine"
14688,"96","20120323","routine"
14729,"93","20140318","routine"
14729,"92","20130724","routine"
14740,"96","20140429","routine"
14740,"96","20131030","routine"
14740,"98","20130425","routine"
14740,"100","20121012","routine"
14740,"96","20120412","routine"
14740,"100","20111006","routine"
14743,"100","20140429","routine"
14743,"94","20131030","routine"
14743,"98","20130425","routine"
14743,"100","20121012","routine"
14743,"100","20120412","routine"
14743,"100","20111006","routine"
14909,"100","20140506","routine"
14909,"98","20130821","routine"
14909,"100","20121130","routine"
14909,"98","20120518","routine"
14909,"96","20111118","routine"
14910,"100","20140506","routine"
14910,"100","20130821","routine"
14910,"98","20121130","routine"
14910,"98","20120518","routine"
14910,"100","20111118","routine"
14951,"80","20140605","routine"
14951,"80","20130122","routine"
14951,"100","20120125","routine"
14971,"96","20140219","routine"
14971,"94","20130918","routine"
14971,"96","20130215","routine"
14971,"92","20120928","routine"
14971,"100","20120221","routine"
14971,"90","20110907","routine"
15055,"94","20140410","routine"
15055,"89","20131029","routine"
15055,"84","20130424","routine"
15055,"98","20120823","routine"
15055,"87","20120321","routine"
15055,"89","20110922","routine"
15094,"96","20140321","routine"
15094,"96","20120606","routine"
15094,"94","20111004","routine"
15120,"92","20140501","routine"
15120,"96","20131017","routine"
15120,"86","20130409","routine"
15120,"90","20120924","routine"
15120,"96","20120124","routine"
15184,"86","20140213","routine"
15184,"79","20130530","routine"
15184,"65","20120823","routine"
15222,"94","20130607","routine"
15222,"100","20120517","routine"
15279,"92","20140604","routine"
15279,"100","20131126","routine"
15279,"98","20130613","routine"
15279,"92","20121220","routine"
15279,"98","20120604","routine"
15279,"98","20111031","routine"
15300,"83","20140618","routine"
15300,"100","20130410","routine"
15300,"81","20130409","routine"
15300,"94","20120601","routine"
15535,"98","20140317","routine"
15535,"94","20130606","routine"
15535,"96","20121206","routine"
15535,"98","20120402","routine"
15536,"100","20140422","routine"
15536,"96","20130222","routine"
15536,"96","20120813","routine"
15536,"100","20120130","routine"
15537,"100","20140512","routine"
15537,"100","20130611","routine"
15537,"100","20120531","routine"
15537,"100","20111130","routine"
15589,"92","20130605","routine"
15589,"92","20120120","routine"
15738,"70","20130913","routine"
15738,"92","20120118","routine"
15752,"98","20140723","routine"
15752,"96","20131122","routine"
15752,"84","20121002","routine"
15752,"94","20120127","routine"
15806,"100","20131217","routine"
15806,"98","20130225","routine"
15806,"98","20120814","routine"
15806,"98","20111116","routine"
15811,"100","20140512","routine"
15811,"100","20130611","routine"
15811,"96","20120531","routine"
15811,"93","20111130","routine"
15861,"98","20140528","routine"
15861,"98","20121116","routine"
15861,"100","20111121","routine"
16047,"92","20140408","routine"
16047,"96","20130905","routine"
16047,"100","20130208","routine"
16083,"92","20140610","routine"
16083,"75","20131227","routine"
16083,"90","20130610","routine"
16083,"90","20121210","routine"
16083,"90","20120530","routine"
16083,"88","20111031","routine"
16112,"98","20140614","routine"
16112,"94","20120609","routine"
16162,"100","20130223","routine"
16162,"100","20120310","routine"
16279,"100","20140423","routine"
16279,"98","20131115","routine"
16279,"100","20130502","routine"
16279,"100","20120914","routine"
16279,"100","20120120","routine"
16286,"100","20131113","routine"
16286,"96","20130222","routine"
16286,"100","20120625","routine"
16286,"96","20111104","routine"
16329,"88","20140604","routine"
16329,"90","20131008","routine"
16329,"90","20121206","routine"
16329,"100","20120305","routine"
16349,"92","20140429","routine"
16349,"90","20130605","routine"
16349,"92","20120615","routine"
16349,"77","20120113","routine"
16419,"100","20140522","routine"
16419,"100","20130131","routine"
16419,"100","20111201","routine"
16424,"90","20140605","routine"
16424,"94","20130702","routine"
16424,"100","20120821","routine"
16424,"96","20120105","routine"
16432,"96","20140528","routine"
16432,"90","20131030","routine"
16432,"92","20130207","routine"
16432,"100","20120120","routine"
16435,"84","20140226","routine"
16435,"84","20130221","routine"
16435,"92","20120118","routine"
16441,"92","20140610","routine"
16441,"86","20131118","routine"
16441,"94","20130424","routine"
16441,"90","20120906","routine"
16441,"90","20120313","routine"
16441,"91","20111018","routine"
16513,"81","20140519","routine"
16513,"88","20131007","routine"
16513,"77","20130103","routine"
16513,"90","20120530","routine"
16551,"100","20131122","routine"
16551,"98","20121025","routine"
16551,"81","20111004","routine"
16669,"90","20140529","routine"
16669,"89","20130729","routine"
16669,"88","20121203","routine"
16669,"80","20120417","routine"
16669,"85","20111017","routine"
16751,"94","20140326","routine"
16751,"86","20130924","routine"
16751,"82","20111201","routine"
16784,"100","20131018","routine"
16784,"96","20130307","routine"
16784,"98","20110920","routine"
16806,"71","20140212","routine"
16806,"50","20130530","routine"
16806,"94","20120711","routine"
16806,"94","20111110","routine"
17030,"88","20131113","routine"
17030,"90","20121218","routine"
17030,"88","20120403","routine"
17346,"93","20140507","routine"
17346,"96","20130716","routine"
17346,"98","20120808","routine"
17346,"96","20110921","routine"
17411,"85","20140102","routine"
17411,"74","20130430","routine"
17411,"87","20120822","routine"
17411,"85","20120131","routine"
17508,"100","20140311","routine"
17508,"98","20121113","routine"
17508,"96","20120215","routine"
17522,"100","20140612","routine"
17522,"100","20130604","routine"
17522,"94","20121206","routine"
17522,"100","20111202","routine"
17523,"93","20140611","routine"
17523,"94","20130604","routine"
17523,"92","20121128","routine"
17523,"92","20111202","routine"
17524,"96","20140611","routine"
17524,"96","20140604","routine"
17524,"90","20130604","routine"
17524,"96","20121128","routine"
17524,"100","20111202","routine"
17570,"68","20140620","routine"
17570,"92","20131206","routine"
17570,"91","20130311","routine"
17570,"81","20120622","routine"
17570,"96","20120112","routine"
17616,"92","20130613","routine"
17647,"86","20140325","routine"
17647,"71","20130703","routine"
17647,"92","20121023","routine"
17656,"98","20140528","routine"
17656,"98","20130614","routine"
17656,"94","20120507","routine"
17689,"90","20130920","routine"
17689,"92","20120625","routine"
17689,"96","20111102","routine"
17691,"100","20130908","routine"
17691,"100","20130112","routine"
17691,"100","20121209","routine"
17691,"100","20121007","routine"
17691,"100","20120916","routine"
17723,"79","20140718","routine"
17723,"81","20131203","routine"
17723,"86","20130314","routine"
17723,"82","20111031","routine"
17735,"84","20130930","routine"
17735,"70","20130312","routine"
17735,"77","20120830","routine"
17735,"83","20120229","routine"
17735,"89","20110906","routine"
17736,"89","20140311","routine"
17736,"98","20130808","routine"
17736,"100","20130130","routine"
17736,"98","20120711","routine"
17736,"90","20120221","routine"
17750,"92","20140606","routine"
17750,"94","20130925","routine"
17750,"94","20120927","routine"
17750,"90","20120327","routine"
17750,"85","20110919","routine"
17762,"83","20140902","routine"
17762,"94","20130509","routine"
17762,"98","20120403","routine"
17762,"90","20110921","routine"
17763,"100","20140415","routine"
17763,"98","20131022","routine"
17763,"100","20130424","routine"
17763,"98","20121030","routine"
17763,"100","20120424","routine"
17763,"100","20111129","routine"
17774,"93","20140605","routine"
17774,"92","20131021","routine"
17774,"86","20130222","routine"
17774,"83","20120921","routine"
17774,"98","20120411","routine"
17774,"91","20111028","routine"
17779,"96","20140307","routine"
17779,"98","20130822","routine"
17779,"98","20130205","routine"
17779,"92","20120713","routine"
17779,"98","20120117","routine"
17822,"91","20140124","routine"
17822,"91","20130802","routine"
17822,"96","20130508","routine"
17822,"96","20120917","routine"
17822,"96","20120321","routine"
17822,"91","20110923","routine"
17933,"92","20130925","routine"
17933,"94","20121127","routine"
17933,"96","20120517","routine"
17933,"98","20111006","routine"
17946,"96","20140729","routine"
17946,"94","20140109","routine"
17946,"98","20130604","routine"
17946,"100","20120606","routine"
17946,"96","20111207","routine"
17947,"92","20140327","routine"
17947,"94","20121016","routine"
17957,"100","20140609","routine"
17957,"100","20131119","routine"
17957,"77","20120913","routine"
17957,"90","20120227","routine"
17992,"85","20140528","routine"
17992,"83","20131115","routine"
17992,"85","20130614","routine"
17992,"83","20121129","routine"
17992,"83","20120323","routine"
18047,"88","20140421","routine"
18047,"85","20130917","routine"
18047,"79","20130423","routine"
18047,"77","20121017","routine"
18047,"92","20120109","routine"
18079,"94","20140322","routine"
18079,"94","20121025","routine"
18079,"100","20120214","routine"
18102,"90","20140528","routine"
18102,"96","20140205","routine"
18102,"89","20130614","routine"
18102,"89","20130116","routine"
18102,"85","20120611","routine"
18102,"77","20120110","routine"
18120,"80","20130723","routine"
18120,"94","20120625","routine"
18120,"86","20111103","routine"
18126,"92","20140226","routine"
18126,"90","20131209","routine"
18126,"96","20130424","routine"
18126,"92","20120828","routine"
18126,"86","20120130","routine"
18126,"85","20111018","routine"
18127,"94","20140325","routine"
18127,"96","20121206","routine"
18127,"96","20120117","routine"
18148,"88","20140219","routine"
18148,"68","20130304","routine"
18148,"86","20120920","routine"
18148,"86","20120308","routine"
18256,"96","20140617","routine"
18256,"94","20140422","routine"
18256,"90","20130603","routine"
18256,"92","20120927","routine"
18256,"98","20120224","routine"
18268,"94","20140709","routine"
18268,"86","20131107","routine"
18268,"96","20130612","routine"
18298,"76","20130404","routine"
18298,"90","20120627","routine"
18298,"88","20111122","routine"
18310,"85","20140701","routine"
18310,"91","20140121","routine"
18310,"91","20130514","routine"
18310,"88","20121003","routine"
18310,"90","20120426","routine"
18310,"85","20111003","routine"
18318,"87","20140429","routine"
18318,"87","20130613","routine"
18318,"72","20121107","routine"
18318,"92","20120601","routine"
18318,"92","20111003","routine"
18330,"90","20140418","routine"
18330,"96","20131029","routine"
18330,"96","20121010","routine"
18330,"92","20110913","routine"
18357,"83","20140708","routine"
18357,"60","20131213","routine"
18357,"80","20130227","routine"
18357,"82","20120328","routine"
18369,"74","20140318","routine"
18369,"62","20130924","routine"
18369,"83","20130130","routine"
18399,"100","20140328","routine"
18399,"98","20130924","routine"
18399,"96","20121119","routine"
18399,"96","20120605","routine"
18399,"100","20111222","routine"
18400,"100","20140611","routine"
18400,"100","20120919","routine"
18400,"100","20120229","routine"
18403,"96","20140205","routine"
18403,"94","20130802","routine"
18403,"94","20130124","routine"
18403,"100","20120925","routine"
18403,"89","20120313","routine"
18403,"91","20110921","routine"
18405,"94","20140306","routine"
18405,"87","20130108","routine"
18419,"69","20140722","routine"
18419,"88","20140129","routine"
18419,"90","20130805","routine"
18419,"82","20121210","routine"
18419,"87","20120613","routine"
18419,"94","20111024","routine"
18422,"96","20140812","routine"
18422,"90","20130425","routine"
18422,"93","20120105","routine"
18443,"96","20140606","routine"
18443,"92","20130517","routine"
18443,"87","20121031","routine"
18443,"96","20120227","routine"
18462,"89","20140402","routine"
18462,"100","20130611","routine"
18462,"83","20121207","routine"
18462,"98","20120130","routine"
18480,"54","20130626","routine"
18480,"52","20121206","routine"
18489,"79","20130516","routine"
18489,"85","20120521","routine"
18514,"90","20140319","routine"
18514,"91","20130923","routine"
18514,"91","20130313","routine"
18514,"90","20120801","routine"
18514,"79","20120130","routine"
18514,"63","20110922","routine"
18538,"96","20140805","routine"
18538,"94","20130926","routine"
18538,"84","20130125","routine"
18538,"92","20120524","routine"
18551,"98","20140617","routine"
18551,"100","20130712","routine"
18551,"96","20120330","routine"
18573,"87","20140228","routine"
18573,"94","20130807","routine"
18573,"100","20121019","routine"
18573,"96","20120410","routine"
18573,"87","20111021","routine"
18577,"96","20140506","routine"
18577,"89","20130422","routine"
18577,"88","20120315","routine"
18580,"100","20140506","routine"
18580,"92","20130422","routine"
18580,"88","20120315","routine"
18581,"98","20140506","routine"
18581,"96","20130422","routine"
18581,"88","20120315","routine"
18606,"94","20140609","routine"
18606,"96","20131010","routine"
18606,"87","20130115","routine"
18606,"90","20120402","routine"
18606,"93","20110926","routine"
18616,"98","20131213","routine"
18616,"94","20130314","routine"
18616,"92","20120521","routine"
18616,"96","20111215","routine"
18677,"78","20130528","routine"
18677,"82","20120523","routine"
18677,"82","20111027","routine"
18686,"81","20140107","routine"
18686,"77","20130507","routine"
18728,"84","20140715","routine"
18728,"98","20131210","routine"
18728,"100","20130109","routine"
18728,"96","20120515","routine"
18728,"91","20111116","routine"
18729,"100","20140220","routine"
18729,"100","20130621","routine"
18729,"100","20121108","routine"
18729,"100","20120510","routine"
18729,"96","20111110","routine"
18732,"94","20140310","routine"
18732,"98","20130111","routine"
18732,"100","20120626","routine"
18732,"100","20120206","routine"
18755,"96","20140303","routine"
18755,"96","20130529","routine"
18755,"90","20121115","routine"
18755,"96","20120213","routine"
18767,"93","20140825","routine"
18767,"94","20140327","routine"
18767,"87","20130827","routine"
18767,"90","20130314","routine"
18767,"96","20120806","routine"
18767,"89","20120126","routine"
18767,"92","20111007","routine"
18800,"81","20140127","routine"
18800,"76","20130410","routine"
18800,"63","20130312","routine"
18800,"68","20120717","routine"
18800,"73","20111005","routine"
18805,"90","20140603","routine"
18805,"98","20131008","routine"
18805,"100","20121205","routine"
18805,"93","20120403","routine"
18805,"100","20110909","routine"
18815,"92","20140806","routine"
18815,"90","20140520","routine"
18815,"86","20131009","routine"
18815,"94","20121213","routine"
18815,"84","20120523","routine"
18815,"100","20111017","routine"
18824,"83","20140818","routine"
18824,"84","20131203","routine"
18824,"82","20130305","routine"
18824,"88","20111103","routine"
18825,"89","20140312","routine"
18825,"87","20130814","routine"
18825,"100","20121031","routine"
18825,"90","20120123","routine"
18826,"73","20131220","routine"
18826,"92","20130103","routine"
18826,"82","20120105","routine"
18870,"74","20130410","routine"
18870,"82","20120412","routine"
18874,"84","20140424","routine"
18874,"82","20121101","routine"
18874,"82","20120326","routine"
18874,"79","20110926","routine"
18901,"77","20140806","routine"
18901,"75","20140421","routine"
18901,"82","20130926","routine"
18901,"100","20130131","routine"
18901,"100","20120829","routine"
18901,"100","20120124","routine"
18921,"84","20140226","routine"
18921,"100","20130107","routine"
18921,"98","20120229","routine"
18921,"96","20111108","routine"
18940,"100","20140326","routine"
18940,"89","20130925","routine"
18940,"100","20130326","routine"
18940,"100","20121009","routine"
18940,"100","20120328","routine"
18940,"84","20111029","routine"
18946,"92","20140205","routine"
18946,"98","20130619","routine"
18946,"96","20120816","routine"
18946,"94","20120301","routine"
18952,"100","20140828","routine"
18952,"100","20140113","routine"
18952,"90","20130208","routine"
18952,"78","20120615","routine"
18952,"88","20110913","routine"
18953,"100","20140828","routine"
18953,"100","20140113","routine"
18953,"90","20130208","routine"
18953,"86","20120615","routine"
18953,"86","20110920","routine"
18954,"100","20140828","routine"
18954,"100","20140113","routine"
18954,"94","20130208","routine"
18954,"98","20120330","routine"
18954,"94","20110913","routine"
18963,"100","20140714","routine"
18963,"76","20131107","routine"
18963,"96","20120719","routine"
18963,"98","20120112","routine"
18981,"85","20140620","routine"
18981,"90","20131118","routine"
18981,"82","20130327","routine"
18981,"96","20120703","routine"
18981,"96","20120214","routine"
18996,"98","20140319","routine"
18996,"98","20130905","routine"
18996,"92","20121210","routine"
18996,"88","20120413","routine"
18996,"92","20110908","routine"
19002,"96","20140822","routine"
19002,"100","20140331","routine"
19002,"98","20130301","routine"
19002,"100","20120309","routine"
19003,"89","20140428","routine"
19003,"92","20131112","routine"
19003,"86","20130521","routine"
19003,"76","20121127","routine"
19003,"82","20120511","routine"
19003,"76","20111208","routine"
19025,"98","20140326","routine"
19025,"91","20130729","routine"
19025,"100","20120924","routine"
19025,"100","20120124","routine"
19041,"91","20140327","routine"
19041,"90","20130606","routine"
19041,"91","20121107","routine"
19041,"76","20120308","routine"
19043,"91","20140416","routine"
19043,"89","20131016","routine"
19043,"87","20121001","routine"
19055,"84","20140227","routine"
19055,"100","20130618","routine"
19055,"100","20130131","routine"
19055,"100","20120712","routine"
19055,"100","20120127","routine"
19056,"96","20140227","routine"
19056,"100","20130618","routine"
19056,"100","20130131","routine"
19056,"100","20120712","routine"
19056,"100","20120127","routine"
19057,"96","20140227","routine"
19057,"100","20130618","routine"
19057,"100","20130131","routine"
19057,"100","20120712","routine"
19057,"100","20120127","routine"
19058,"94","20140227","routine"
19058,"100","20130618","routine"
19058,"79","20130131","routine"
19058,"80","20120712","routine"
19058,"88","20120521","routine"
19058,"100","20120127","routine"
19059,"100","20140619","routine"
19059,"100","20140122","routine"
19059,"93","20130424","routine"
19059,"93","20120910","routine"
19059,"92","20120305","routine"
19060,"96","20140619","routine"
19060,"96","20140122","routine"
19060,"96","20130424","routine"
19060,"96","20120910","routine"
19060,"92","20120305","routine"
19061,"100","20140619","routine"
19061,"100","20140508","routine"
19061,"100","20140122","routine"
19061,"92","20130424","routine"
19061,"92","20120910","routine"
19061,"92","20120305","routine"
19063,"100","20140624","routine"
19063,"100","20140620","routine"
19063,"100","20140122","routine"
19063,"88","20130424","routine"
19063,"96","20120911","routine"
19063,"92","20120307","routine"
19063,"100","20120305","routine"
19064,"92","20140619","routine"
19064,"92","20140122","routine"
19064,"92","20130424","routine"
19064,"92","20120910","routine"
19064,"92","20120305","routine"
19076,"74","20140721","routine"
19076,"83","20140115","routine"
19076,"83","20130806","routine"
19076,"81","20130326","routine"
19076,"83","20121011","routine"
19076,"88","20120125","routine"
19082,"100","20140624","routine"
19082,"100","20140620","routine"
19082,"100","20140122","routine"
19082,"100","20130424","routine"
19082,"90","20120910","routine"
19082,"90","20120305","routine"
19094,"100","20140609","routine"
19094,"98","20130830","routine"
19094,"86","20130212","routine"
19094,"92","20120531","routine"
19106,"90","20140415","routine"
19106,"85","20130916","routine"
19106,"92","20120508","routine"
19106,"85","20110921","routine"
19109,"93","20140128","routine"
19109,"93","20130521","routine"
19109,"93","20130314","routine"
19131,"86","20140512","routine"
19131,"82","20130515","routine"
19131,"87","20120523","routine"
19136,"100","20140425","routine"
19136,"94","20131008","routine"
19136,"98","20121126","routine"
19136,"96","20120130","routine"
19138,"94","20140210","routine"
19138,"88","20130725","routine"
19138,"86","20120917","routine"
19138,"90","20120201","routine"
19146,"73","20140616","routine"
19146,"75","20130430","routine"
19146,"70","20110906","routine"
19169,"100","20140718","routine"
19169,"100","20140102","routine"
19169,"100","20130426","routine"
19169,"83","20120215","routine"
19170,"86","20140318","routine"
19170,"96","20130429","routine"
19170,"100","20120621","routine"
19170,"100","20111117","routine"
19171,"94","20140428","routine"
19171,"89","20131119","routine"
19171,"98","20130528","routine"
19171,"94","20121204","routine"
19171,"96","20120516","routine"
19171,"92","20111212","routine"
19172,"92","20140425","routine"
19172,"85","20131115","routine"
19172,"89","20130528","routine"
19172,"87","20120927","routine"
19172,"96","20120126","routine"
19205,"96","20140401","routine"
19205,"100","20131002","routine"
19205,"100","20130329","routine"
19205,"100","20121015","routine"
19205,"96","20120403","routine"
19205,"93","20111028","routine"
19269,"100","20140206","routine"
19269,"100","20130807","routine"
19269,"100","20130129","routine"
19269,"100","20120928","routine"
19269,"100","20120320","routine"
19269,"94","20110920","routine"
19271,"80","20140521","routine"
19271,"73","20130912","routine"
19271,"79","20130111","routine"
19271,"77","20120327","routine"
19271,"50","20110929","routine"
19277,"86","20140129","routine"
19277,"100","20130225","routine"
19277,"86","20120131","routine"
19334,"100","20140508","routine"
19334,"94","20130820","routine"
19334,"98","20121227","routine"
19334,"87","20120607","routine"
19334,"98","20111214","routine"
19344,"94","20140411","routine"
19344,"92","20130621","routine"
19344,"94","20121127","routine"
19344,"96","20120418","routine"
19344,"100","20111014","routine"
19357,"72","20131213","routine"
19357,"71","20121212","routine"
19357,"84","20120405","routine"
19357,"79","20110928","routine"
19373,"91","20140514","routine"
19373,"86","20130926","routine"
19373,"79","20121127","routine"
19373,"96","20120221","routine"
19379,"91","20140403","routine"
19379,"91","20130729","routine"
19379,"93","20121003","routine"
19379,"100","20120327","routine"
19379,"100","20110908","routine"
19380,"94","20140402","routine"
19380,"91","20130308","routine"
19380,"100","20120607","routine"
19380,"100","20111209","routine"
19386,"93","20131104","routine"
19386,"87","20121206","routine"
19386,"92","20120208","routine"
19403,"98","20140627","routine"
19403,"100","20131213","routine"
19403,"98","20130222","routine"
19403,"98","20120210","routine"
19416,"90","20140416","routine"
19416,"84","20130607","routine"
19416,"98","20121207","routine"
19416,"96","20120611","routine"
19416,"98","20111222","routine"
19417,"100","20140506","routine"
19417,"100","20130515","routine"
19417,"100","20120629","routine"
19417,"100","20111209","routine"
19418,"100","20140314","routine"
19418,"100","20130830","routine"
19418,"100","20130308","routine"
19418,"100","20120926","routine"
19418,"100","20120305","routine"
19440,"94","20140327","routine"
19440,"80","20130308","routine"
19440,"76","20120709","routine"
19440,"83","20110914","routine"
19488,"76","20130411","routine"
19488,"82","20120523","routine"
19488,"77","20120103","routine"
19641,"80","20140603","routine"
19641,"90","20130108","routine"
19641,"92","20120130","routine"
20116,"88","20140512","routine"
20116,"81","20130827","routine"
20116,"90","20130116","routine"
20116,"85","20120611","routine"
20116,"83","20111207","routine"
20291,"94","20140410","routine"
20291,"74","20130703","routine"
20291,"87","20121022","routine"
20291,"92","20120227","routine"
20327,"91","20140820","routine"
20327,"92","20140128","routine"
20327,"92","20130618","routine"
20327,"83","20120711","routine"
